FECHAACEPT;NUMEROIDENT;ADUANA;TIPOOPERACION;CODIGORUTEXPORTADORPPAL;NRO_EXPORTADOR;PORCENTAJEEXPPPAL;COMUNAEXPORTADORPPAL;CODIGORUTEXPSEC;NRO_EXPORTADOR_SEC;PORCENTAJEEXPSECUNDARIO;COMUNAEXPSECUNDARIO;PUERTOEMB;GLOSAPUERTOEMB;REGIONORIGEN;TIPOCARGA;VIATRANSPORTE;PUERTODESEMB;GLOSAPUERTODESEMB;PAISDESTINO;GLOSAPAISDESTINO;NOMBRECIATRANSP;PAISCIATRANSP;RUTCIATRANSP;DVRUTCIATRANSP;NOMBREEMISORDOCTRANSP;RUTEMISOR;DVRUTEMISOR;CODIGOTIPOAUTORIZA;NUMEROINFORMEEXPO;DVNUMEROINFORMEEXP;FECHAINFORMEEXP;MONEDA;MODALIDADVENTA;CLAUSULAVENTA;FORMAPAGO;VALORCLAUSULAVENTA;COMISIONESEXTERIOR;OTROSGASTOS;VALORLIQUIDORETORNO;NUMEROREGSUSP;ADUANAREGSUSP;PLAZOVIGENCIAREGSUSP;TOTALITEM;TOTALBULTOS;PESOBRUTOTOTAL;TOTALVALORFOB;VALORFLETE;CODIGOFLETE;VALORSEGURO;CODIGOSEG;VALORCIF;NUMEROPARCIALIDAD;TOTALPARCIALES;PARCIAL;OBSERVACION;NUMERODOCTOCANCELA;FECHADOCTOCANCELA;TIPODOCTOCANCELA;PESOBRUTOCANCELA;TOTALBULTOSCANCELA;NUMEROITEM;NOMBRE;ATRIBUTO1;ATRIBUTO2;ATRIBUTO3;ATRIBUTO4;ATRIBUTO5;ATRIBUTO6;CODIGOARANCEL;UNIDADMEDIDA;CANTIDADMERCANCIA;FOBUNITARIO;FOBUS;CODIGOOBSERVACION1;VALOROBSERVACION1;GLOSAOBSERVACION1;CODIGOOBSERVACION2;VALOROBSERVACION2;GLOSAOBSERVACION2;CODIGOOBSERVACION3;VALOROBSERVACION3;GLOSAOBSERVACION3;PESOBRUTOITEM;FECHAACEPTPACKAGE;NUMEROBULTO;TIPOBULTO;CANTIDADBULTO;IDENTIFICACIONBULTO;FECHAACEPTTRANSPORT;NSECDOCTRANSP;NUMERODOCTRANSP;FECHADOCTRANSP;NOMBRENAVE;NUMEROVIAJE;YEAR;MONTH
5082014;6051495;39;200;3;9590;100;5501;0;3188;0;0;906;SAN ANTONIO;5;F;1;601;AMBERES;514;BELGICA;C.S.A.V.;997;90160000;7;SCAN GLOBAL LOGISTICS CHILE SA;76041117;5;0;514;;9102014;142;1;5;11;41072,67;0;0;41072,67;0;0;0;1;1;4120;41072,67;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~POLEN~ JIMENA CARVALLO-F~ CONGELADO~ PARA ALIMENTACI;ON DE ABEJORROS, EN CAJAS.;;;;;;6029090;6;3829;10,726735;41072,67;61;;CHIWPEZASMT00;68;800;AAPCCH-UE;64;b;VARIACION P/U;4120                                                                                                                                                                                                                                                                ;5082014;1;75;1;                                                     ;5082014;1;SCL714-07003;14072014;CSAV BRASILIA;112272                ;2014;08
5082014;6062212;55;200;3;1976;100;14106;0;3188;0;0;926;CORONEL;14;F;1;699;OTROS PUERTOS DE EUR;522;TURQUIA;M.S.C.;508;96707720;8;M.S.C.;96707720;8;0;522;;21042015;142;1;5;1;48145,28;0;0;48145,28;0;0;0;1;1;20800;48145,28;5936; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;151175;,318474;48145,28;99;151175.0;UNIDAD;61;;ISA0410511;68;826;TLCCH-TURQ;20800                                                                                                                                                                                                                                                                                   ;5082014;1;76;1;                                                     ;5082014;1;MSCUTJ694920;25072014;MSC ORNELLA;112384                  ;2014;08
5082014;6066774;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;441;OTROS PTOS.JAPONESES;331;JAPON;SKY AIRLINE S.A.;997;88417000;1;NEWPORT CARGO S.A.;76320340;9;0;331;;22072014;13;3;5;32;4180;0;0;4180;0;0;0;1;80;352;4180;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FOLLAJE~NOVAZEL-F~DE FALSO PIMIENTO~DIFERENTES COLORE;S , PARA USO DECORATIVO;;;;;;6049000;6;260;16,076923;4180;99;;TALLOS;68;;SIN ACUERDO;0;;;352                                                                                                                                                                                                                                                                                             ;5082014;1;22;80;ROTULADO                                            ;5082014;1;016-23057871;22072014;UNITED AIRLINES;472322              ;2014;08
5082014;6069102;39;200;3;3279;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;813;MELBOURNE;406;AUSTRALIA;M.S.C.;508;96707720;8;M.S.C.;96707720;8;0;406;;23042015;142;3;5;1;35389,37;0;0;35389,37;0;0;0;1;1;19950;35389,37;5761; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ BULBOS DE LOS ANDES-F~ DE LILIUM~;EN REPOSO VEGETATIVO;;;;;;6011011;10;198000;,178734;35389,37;61;;ISA0410802;68;825;TLCCH-AUS;99;0000019800;UNIDAD;19950                                                                                                                                                                                                                                                                                      ;5082014;1;76;1;                                                     ;5082014;1;MSCUT0705578;27072014;MSC ORNELLA;112930                  ;2014;08
5082014;6069837;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;13;F;1;134;NEW YORK;225;U.S.A.;ULTRAMAR;997;80992000;3;NEWPORT CARGO S.A.;76320340;9;0;225;;25042015;13;3;2;1;24574,4;0;6817,35;17757,05;0;0;0;1;1;3276,36;17757,05;6817,35; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJE DE SAUCE FRESCO~ NOVAZEL-F~ MALLAS~;;;;;;;6049000;6;3130,1;5,672998;17757,05;99;49400.0;VARAS;61;;94864111;68;650;TLCCH-USA;3276,36                                                                                                                                                                                                                                                                                                 ;5082014;1;74;1;                                                     ;5082014;1;NCSW1407050;29072014;DUBLIN EXPRESS;113087                ;2014;08
6082014;6061358;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;13;F;1;443;KOBE;331;JAPON;N.Y.K. LINE;331;96602750;9;NEWPORT CARGO S.A.;76320340;9;0;331;;20042015;13;3;5;1;27170;0;0;27170;0;0;0;1;1;2470;27170;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJE DE FALSO PIMIENTO~ NOVAZEL-F~ SCHINUS MOLLE~;EN 520 CAJAS~;;;;;;6049000;6;1690;16,076923;27170;99;13000.0;ATADOS;61;;7140637840;68;820;AAEECH-JAP;2470                                                                                                                                                                                                                                                                                                       ;6082014;1;74;1;                                                     ;6082014;1;NCSW1407049;24072014;MOL PRESTIGE;112955                  ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 128 CAJACARTON (22) ~;300KN;;;;;6011011;10;38400;,180343;6925,18;68;800.0;AAPCCH-UE;61;;868173382;99;0000038400;UNIDADES;2777,6                                                                                                                                                                                                                                                            ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 177 CAJACARTON (22) ~;200KN;;;;;6011011;10;35400;,220233;7796,26;99;35400.0;UNIDADES;64;b;VARIACION P/U;0;;;3840,9                                                                                                                                                                                                                                                                    ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 34 CAJACARTON (22) ~ 1;50KN;;;;;6011011;10;5100;,266827;1360,82;99;5100.0;UNIDADES;64;b;VARIACION P/U;0;;;737,8                                                                                                                                                                                                                                                                      ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 60 CAJACARTON (22) ~ 2;00KN;;;;;6011011;10;12000;,220233;2642,8;99;12000.0;UNIDADES;64;b;VARIACION P/U;0;;;1302                                                                                                                                                                                                                                                                       ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 134 CAJACARTON (22) ~;150KN;;;;;6011011;10;20100;,266827;5363,23;99;20100.0;UNIDADES;64;b;VARIACION P/U;0;;;2907,8                                                                                                                                                                                                                                                                    ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 88 CAJACARTON (22) ~ 1;25KN;;;;;6011011;10;11000;,304103;3345,13;99;11000.0;UNIDADES;64;b;VARIACION P/U;0;;;1909,6                                                                                                                                                                                                                                                                    ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 63 CAJACARTON (22) ~ 1;25KN;;;;;6011011;10;7875;,304103;2394,81;99;7875.0;UNIDADES;64;b;VARIACION P/U;0;;;1367,1                                                                                                                                                                                                                                                                     ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;8;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 15 CAJACARTON (22) ~ 1;00KN;;;;;6011011;10;1500;,319793;479,69;99;1500.0;UNIDADES;64;B;VARIACION P/U;0;;;325,5                                                                                                                                                                                                                                                                       ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;9;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 220 CAJACARTON (22) ~;300KN;;;;;6011011;10;66000;,180343;11902,65;99;66000.0;UNIDADES;64;b;VARIACION P/U;0;;;4774                                                                                                                                                                                                                                                                     ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;10;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 1 CAJACARTON (22) ~ 30;0KN;;;;;6011011;10;300;,180333;54,1;99;300.0;UNIDADES;64;b;VARIACION P/U;0;;;21,7                                                                                                                                                                                                                                                                           ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;11;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 13 CAJACARTON (22) ~ 2;00KN;;;;;6011011;10;2600;,220235;572,61;99;2600.0;UNIDADES;64;b;VARIACION P/U;0;;;282,1                                                                                                                                                                                                                                                                      ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;12;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 36 CAJACARTON (22) ~ 1;50KN;;;;;6011011;10;5400;,266828;1440,87;99;5400.0;UNIDADES;64;b;VARIACION P/U;0;;;781,2                                                                                                                                                                                                                                                                     ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;13;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 14 CAJACARTON (22) ~ 1;25KN;;;;;6011011;10;1750;,304103;532,18;99;1750.0;UNIDADES;64;b;VARIACION P/U;0;;;303,8                                                                                                                                                                                                                                                                      ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;14;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 8 CAJACARTON (22) ~ 10;0KN;;;;;6011011;10;800;,319788;255,83;99;800.0;UNIDADES;64;b;VARIACION P/U;0;;;173,6                                                                                                                                                                                                                                                                        ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6063666;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;24042015;142;3;5;1;47427,58;0;0;47427,58;0;0;0;15;1;22785;47427,58;0; ;0; ;0;0;0;NO; ;;0;;0;;15;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES~ BULBOS DE FLORES DE;LILIUM~ 59 CAJACARTON (22) ~ 1;50KN;;;;;6011011;10;8850;,266827;2361,42;99;8850.0;UNIDADES;64;b;VARIACION P/U;0;;;1280,3                                                                                                                                                                                                                                                                    ;6082014;1;76;1;                                                     ;6082014;1;868173382;28072014;WASHINGTON;110369                      ;2014;08
6082014;6068252;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MEDITERRANEAN SHIPPING CO. SA;508;96707720;8;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;3052015;142;3;5;1;65496,91;0;0;65496,91;0;0;0;1;1;20803;65496,91;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;416000;,157444;65496,91;61;;ISA0410772;68;800;AAPCCH-UE;99;416000;UNIDAD;20803                                                                                                                                                                                                                                                       ;6082014;1;76;1;                                                     ;6082014;1;MSCUT0704753;27072014;MSC ORNELLA;112930                  ;2014;08
8082014;6059117;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;18042015;13;1;5;1;40923,53;0;0;40923,53;0;0;0;1;1;22575;40923,53;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;137475;,29768;40923,53;99;137475.0;UNIDAD;61;;868174039;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                     ;8082014;1;76;1;                                                     ;8082014;1;868174039;22072014;MAERSK SARNIA;111597                   ;2014;08
8082014;6067642;55;200;3;8023;100;14204;0;3188;0;0;908;SAN VICENTE;11;F;1;413;YANTIAN;336;CHINA;CSAV;997;90160000;7;CSAV;90160000;7;0;336;;13022015;13;1;5;1;61446;0;0;61446;0;0;0;1;1;22575;61446;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BOLLEN-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;210000;,2926;61446;99;210000.0;UNIDAD;61;;NPNA0G200;68;816;TLCCH-CHCHI;22575                                                                                                                                                                                                                                                                                                                    ;8082014;1;76;1;                                                     ;8082014;1;NPNA0G200;28072014;MONTE VERDE;112889                     ;2014;08
8082014;6067723;55;200;3;8023;100;14204;0;3188;0;0;908;SAN VICENTE;11;F;1;413;YANTIAN;336;CHINA;CSAV;997;90160000;7;CSAV;90160000;7;0;336;;23012015;13;1;5;1;45075;0;0;45075;0;0;0;1;1;22575;45075;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BOLLEN-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;176475;,255419;45075;99;176475.0;UNIDAD;61;;NPNA0G200;68;816;TLCCH-CHCHI;22575                                                                                                                                                                                                                                                                                                                  ;8082014;1;76;1;                                                     ;8082014;1;NPNA0G200;28072014;MONTE VERDE;112889                     ;2014;08
8082014;6067733;55;200;3;8023;100;14204;0;3188;0;0;908;SAN VICENTE;11;F;1;413;YANTIAN;336;CHINA;CSAV;997;90160000;7;CSAV;90160000;7;0;336;;24042015;13;1;5;1;50089,13;0;0;50089,13;0;0;0;1;1;22575;50089,13;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BOLLEN-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;197450;,25368;50089,13;99;197450.0;UNIDAD;61;;NPNA0G200;68;816;TLCCH-CHCHI;22575                                                                                                                                                                                                                                                                                                       ;8082014;1;76;1;                                                     ;8082014;1;NPNA0G200;28072014;MONTE VERDE;112889                     ;2014;08
8082014;6068412;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;406;;1052015;142;1;5;1;67766,16;0;0;67766,16;0;0;0;1;1;21840;67766,16;6145,71; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;218000;,310854;67766,16;99;218000.0;UNIDADES;61;;4SCLAA0052;68;825;TLCCH-AUS;21840                                                                                                                                                                                                                                                                          ;8082014;1;76;1;                                                     ;8082014;1;SUDUB47013045006;4082014;CSAV LUMACO;112881              ;2014;08
8082014;6069171;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;406;;1052015;142;1;5;1;49416,73;0;0;49416,73;0;0;0;1;1;15750;49416,73;4925,95; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;150000;,329445;49416,73;99;150000.0;UNIDADES;61;;4SCLAA0053;68;825;TLCCH-AUS;15750                                                                                                                                                                                                                                                                          ;8082014;1;76;1;                                                     ;8082014;1;SUDUB47013045009;4082014;CSAV LUMACO;112881              ;2014;08
8082014;6069985;39;200;3;3279;72,3;10304;3;4095;27,7;10304;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;M.S.C.;508;96707720;8;M.S.C.;96707720;8;0;515;;23042015;142;3;5;1;39426,03;0;0;39426,03;0;0;0;1;1;21000;39426,03;3836; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ BULBOS DE LOS ANDES-F~ DE LILIUM~;EN REPOSO VEGETATIVO;;;;;;6011011;10;227600;,173225;39426,03;99;227600.0;UNIDAD;61;;ISA0411022;68;800;AAPCCH-UE;21000                                                                                                                                                                                                                                                                                ;8082014;1;76;1;                                                     ;8082014;1;MSCUT0705396;27072014;MSC ORNELLA;112930                  ;2014;08
11082014;6072326;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;413;YANTIAN;336;CHINA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;336;;27042015;13;1;5;1;39701,81;0;0;39701,81;0;0;0;1;1;22575;39701,81;4257,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;133400;,297615;39701,81;99;133400.0;UNIDAD;61;;868400304;68;816;TLCCH-CHCHI;22575                                                                                                                                                                                                                                                                                    ;11082014;1;76;1;                                                     ;11082014;1;868400304;31072014;WASHINGTON;111599                      ;2014;08
11082014;6072513;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;413;YANTIAN;336;CHINA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;336;;27042015;13;1;5;1;36332,95;0;0;36332,95;0;0;0;1;1;22575;36332,95;4257,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBUS DE FLORE~ SUN AND BREEZE-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;114375;,317665;36332,95;99;114375.0;UNIDAD;61;;868400304;68;816;TLCCH-CHCHI;22575                                                                                                                                                                                                                                                                                     ;11082014;1;76;1;                                                     ;11082014;1;868400304;31072014;WASHINGTON;111599                      ;2014;08
13082014;6063399;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;TUNIS;126;TUNEZ;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;126;1.0;25102014;142;1;2;1;96640,52;0;6233;90407,52;0;0;0;1;1;15840;90407,52;6233; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VIVAS;DE FRUTOS COMESTIBLES;;;;;;6022043;10;768000;,117718;90407,52;99;768000.0;UNIDAD;61;;4SCLWU0931;68;;SIN ACUERDO;15840                                                                                                                                                                                                                                                               ;13082014;1;76;1;                                                     ;13082014;1;7020-9114-407.052;25072014;CSAV LONCOMILLA;112879         ;2014;08
14082014;6073404;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;406;;18092014;142;1;5;1;44356,13;0;0;44356,13;0;0;0;1;1;18660;44356,13;6145,71; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;10;187400;,236692;44356,13;99;187400.0;UNIDAD;61;;4SCLAA0055;68;825;TLCCH-AUS;18660                                                                                                                                                                                                                                                                                ;14082014;1;76;1;                                                     ;14082014;1;SUDUB47013045013;4082014;CSAV LUMACO;112881              ;2014;08
